instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,if_average
13616,3,1,7,12,0,4,1,0,0.84,0.8182,0.56,0.2537,73,206,279,1
13617,3,1,7,13,0,4,1,0,0.86,0.8333,0.53,0.2985,53,189,242,1
13618,3,1,7,14,0,4,1,0,0.9,0.8788,0.47,0.2537,62,151,213,1
13619,3,1,7,15,0,4,1,0,0.92,0.8939,0.42,0.2985,65,173,238,1
13620,3,1,7,16,0,4,1,0,0.94,0.8788,0.38,0.3881,62,312,374,1
13621,3,1,7,17,0,4,1,0,0.9,0.8636,0.45,0.4179,110,628,738,1
13622,3,1,7,18,0,4,1,0,0.92,0.8788,0.4,0.3582,73,615,688,1
13623,3,1,7,19,0,4,1,0,0.9,0.8636,0.45,0.3284,80,534,614,1
13624,3,1,7,20,0,4,1,0,0.86,0.8182,0.5,0.2537,47,399,446,1
13625,3,1,7,21,0,4,1,0,0.8,0.7424,0.49,0.6119,35,236,271,1
13626,3,1,7,22,0,4,1,0,0.8,0.7424,0.49,0.6119,33,201,234,1
13627,3,1,7,23,0,4,1,0,0.72,0.6818,0.7,0.1343,18,127,145,0
13628,3,1,7,0,0,5,1,0,0.72,0.6818,0.7,0,14,83,97,0
13629,3,1,7,1,0,5,1,0,0.72,0.6818,0.7,0.1045,12,42,54,0
13630,3,1,7,2,0,5,1,0,0.7,0.6667,0.79,0.1343,8,18,26,0
13631,3,1,7,3,0,5,1,0,0.7,0.6667,0.74,0.1642,3,9,12,0
13632,3,1,7,4,0,5,1,0,0.7,0.6667,0.79,0,3,5,8,0
13633,3,1,7,5,0,5,1,0,0.7,0.6667,0.84,0,3,34,37,0
13634,3,1,7,6,0,5,1,0,0.7,0.6667,0.79,0,10,129,139,0
13635,3,1,7,7,0,5,1,0,0.72,0.6818,0.7,0.194,13,397,410,1
13636,3,1,7,8,0,5,1,0,0.76,0.7273,0.66,0.0896,34,642,676,1
13637,3,1,7,9,0,5,1,0,0.82,0.7727,0.49,0.2836,34,329,363,1
13638,3,1,7,10,0,5,1,0,0.84,0.7727,0.47,0,85,146,231,1
13639,3,1,7,11,0,5,1,0,0.84,0.7727,0.47,0.3284,67,184,251,1
13640,3,1,7,12,0,5,1,0,0.84,0.7879,0.49,0.3582,92,207,299,1
13641,3,1,7,13,0,5,1,0,0.84,0.7727,0.47,0.2836,83,231,314,1
13642,3,1,7,14,0,5,1,0,0.86,0.803,0.47,0.2985,105,221,326,1
13643,3,1,7,15,0,5,1,0,0.86,0.7879,0.41,0.2239,81,242,323,1
13644,3,1,7,16,0,5,1,0,0.84,0.7727,0.47,0.2239,80,419,499,1
13645,3,1,7,17,0,5,1,0,0.86,0.7879,0.41,0.2836,101,598,699,1
13646,3,1,7,18,0,5,1,0,0.82,0.7576,0.46,0.1642,100,522,622,1
13647,3,1,7,19,0,5,1,0,0.82,0.7727,0.52,0.194,93,423,516,1
13648,3,1,7,20,0,5,1,0,0.78,0.7424,0.59,0.1045,85,269,354,1
13649,3,1,7,21,0,5,1,0,0.78,0.7424,0.59,0.1045,71,189,260,1
13650,3,1,7,22,0,5,1,0,0.78,0.7424,0.59,0.1343,48,151,199,1
13651,3,1,7,23,0,5,1,0,0.76,0.7273,0.66,0,34,155,189,0
13652,3,1,7,0,0,6,0,0,0.74,0.6818,0.62,0.1343,21,170,191,1
13653,3,1,7,1,0,6,0,0,0.72,0.6818,0.7,0.0896,11,69,80,0
13654,3,1,7,2,0,6,0,0,0.72,0.6818,0.7,0,14,76,90,0
13655,3,1,7,3,0,6,0,0,0.72,0.6818,0.7,0,10,33,43,0
13656,3,1,7,4,0,6,0,0,0.7,0.6667,0.79,0.194,1,10,11,0
13657,3,1,7,5,0,6,0,0,0.68,0.6364,0.79,0.1642,4,10,14,0
13658,3,1,7,6,0,6,0,0,0.7,0.6515,0.7,0.1045,10,40,50,0
13659,3,1,7,7,0,6,0,0,0.72,0.6818,0.7,0.1343,18,58,76,0
13660,3,1,7,8,0,6,0,0,0.74,0.697,0.66,0.1642,36,127,163,0
13661,3,1,7,9,0,6,0,0,0.78,0.7424,0.59,0.1045,110,227,337,1
13662,3,1,7,10,0,6,0,0,0.82,0.7727,0.52,0.2239,129,266,395,1
13663,3,1,7,11,0,6,0,0,0.84,0.7424,0.39,0.2239,162,295,457,1
13664,3,1,7,12,0,6,0,0,0.84,0.7576,0.41,0.2239,157,330,487,1
13665,3,1,7,13,0,6,0,0,0.86,0.7879,0.41,0.2836,173,325,498,1
13666,3,1,7,14,0,6,0,0,0.86,0.7727,0.39,0.2537,186,308,494,1
13667,3,1,7,15,0,6,0,0,0.88,0.7727,0.32,0.2836,206,291,497,1
13668,3,1,7,16,0,6,0,0,0.86,0.7727,0.39,0.2239,208,279,487,1
13669,3,1,7,17,0,6,0,0,0.82,0.7576,0.46,0.194,199,280,479,1
13670,3,1,7,18,0,6,0,0,0.82,0.7424,0.43,0.2836,151,330,481,1
13671,3,1,7,19,0,6,0,0,0.68,0.6364,0.83,0,115,223,338,1
13672,3,1,7,20,0,6,0,0,0.66,0.6061,0.83,0.2239,79,154,233,1
13673,3,1,7,21,0,6,0,0,0.66,0.6061,0.78,0.0896,94,206,300,1
13674,3,1,7,22,0,6,0,0,0.66,0.6061,0.78,0.0896,88,188,276,1
13675,3,1,7,23,0,6,0,0,0.66,0.6061,0.83,0.0896,52,156,208,1
13676,3,1,7,0,0,0,0,0,0.66,0.5909,0.89,0.1343,59,129,188,0
13677,3,1,7,1,0,0,0,0,0.66,0.6061,0.83,0.1045,49,109,158,0
13678,3,1,7,2,0,0,0,0,0.66,0.6212,0.74,0.1343,33,79,112,0
13679,3,1,7,3,0,0,0,0,0.66,0.6212,0.69,0.2239,18,37,55,0
13680,3,1,7,4,0,0,0,0,0.64,0.6061,0.69,0.194,2,11,13,0
13681,3,1,7,5,0,0,0,0,0.62,0.5909,0.78,0.194,3,14,17,0
13682,3,1,7,6,0,0,0,0,0.64,0.6061,0.73,0.1642,6,12,18,0
13683,3,1,7,7,0,0,0,0,0.66,0.6212,0.69,0.2537,4,36,40,0
13684,3,1,7,8,0,0,0,0,0.7,0.6515,0.65,0.2239,37,90,127,0
13685,3,1,7,9,0,0,0,0,0.72,0.6818,0.62,0.2537,64,162,226,1
13686,3,1,7,10,0,0,0,0,0.74,0.6818,0.62,0,123,258,381,1
13687,3,1,7,11,0,0,0,0,0.76,0.697,0.55,0.2239,183,326,509,1
13688,3,1,7,12,0,0,0,0,0.76,0.697,0.55,0.3284,154,357,511,1
13689,3,1,7,13,0,0,0,0,0.8,0.7424,0.49,0.2239,181,302,483,1
13690,3,1,7,14,0,0,0,0,0.8,0.7273,0.46,0.194,231,291,522,1
13691,3,1,7,15,0,0,0,0,0.8,0.7273,0.43,0.1343,195,306,501,1
13692,3,1,7,16,0,0,0,0,0.8,0.7273,0.43,0.1343,191,330,521,1
13693,3,1,7,17,0,0,0,0,0.82,0.7424,0.41,0.1642,164,367,531,1
13694,3,1,7,18,0,0,0,0,0.8,0.7121,0.41,0.2985,117,302,419,1
13695,3,1,7,19,0,0,0,0,0.76,0.697,0.55,0.1642,143,300,443,1
13696,3,1,7,20,0,0,0,0,0.74,0.697,0.66,0.1045,75,228,303,1
13697,3,1,7,21,0,0,0,0,0.72,0.6818,0.7,0.1343,72,199,271,1
13698,3,1,7,22,0,0,0,0,0.7,0.6515,0.7,0.1045,31,117,148,0
13699,3,1,7,23,0,0,0,0,0.7,0.6515,0.7,0,18,82,100,0
13700,3,1,7,0,0,1,1,0,0.7,0.6667,0.74,0.0896,12,46,58,0
13701,3,1,7,1,0,1,1,0,0.7,0.6667,0.74,0,4,15,19,0
13702,3,1,7,2,0,1,1,0,0.68,0.6364,0.74,0,2,6,8,0
13703,3,1,7,3,0,1,1,0,0.66,0.6061,0.83,0,0,3,3,0
13704,3,1,7,4,0,1,1,0,0.66,0.6061,0.83,0,0,5,5,0
13705,3,1,7,5,0,1,1,0,0.66,0.6061,0.83,0.1045,4,43,47,0
13706,3,1,7,6,0,1,1,0,0.66,0.6061,0.83,0.1642,6,155,161,0
13707,3,1,7,7,0,1,1,0,0.7,0.6667,0.79,0.0896,14,455,469,1
13708,3,1,7,8,0,1,1,1,0.72,0.697,0.74,0.1045,31,720,751,1
13709,3,1,7,9,0,1,1,1,0.74,0.697,0.7,0,34,259,293,1
13710,3,1,7,10,0,1,1,1,0.74,0.697,0.66,0.2239,54,135,189,0
13711,3,1,7,11,0,1,1,1,0.78,0.7273,0.55,0.1343,69,146,215,1
13712,3,1,7,12,0,1,1,1,0.76,0.7121,0.58,0.1045,77,201,278,1
13713,3,1,7,13,0,1,1,0,0.8,0.7424,0.49,0.1642,57,169,226,1
13714,3,1,7,14,0,1,1,0,0.8,0.7424,0.49,0.2239,87,167,254,1
13715,3,1,7,15,0,1,1,0,0.8,0.7424,0.49,0.2537,51,185,236,1
13716,3,1,7,16,0,1,1,0,0.8,0.7424,0.49,0.2836,88,337,425,1
13717,3,1,7,17,0,1,1,0,0.76,0.697,0.55,0.3284,62,765,827,1
13718,3,1,7,18,0,1,1,0,0.76,0.7121,0.58,0.4179,77,735,812,1
13719,3,1,7,19,0,1,1,0,0.82,0.7727,0.52,0.1642,81,584,665,1
13720,3,1,7,20,0,1,1,0,0.72,0.6818,0.7,0.2239,78,384,462,1
13721,3,1,7,21,0,1,1,0,0.72,0.6818,0.7,0.194,71,251,322,1
13722,3,1,7,22,0,1,1,1,0.7,0.6667,0.74,0.2239,47,183,230,1
13723,3,1,7,23,0,1,1,0,0.7,0.6667,0.74,0.194,34,116,150,0
13724,3,1,7,0,0,2,1,0,0.68,0.6364,0.79,0.1343,11,27,38,0
13725,3,1,7,1,0,2,1,0,0.66,0.6061,0.83,0.1343,3,18,21,0
13726,3,1,7,2,0,2,1,0,0.66,0.6061,0.83,0.1343,0,8,8,0
13727,3,1,7,3,0,2,1,0,0.66,0.6061,0.83,0.0896,1,5,6,0
13728,3,1,7,4,0,2,1,0,0.66,0.6061,0.83,0.0896,0,6,6,0
13729,3,1,7,5,0,2,1,0,0.66,0.6061,0.83,0.1642,5,40,45,0
13730,3,1,7,6,0,2,1,0,0.64,0.5758,0.89,0.1642,2,192,194,1
13731,3,1,7,7,0,2,1,0,0.68,0.6364,0.83,0.2239,21,492,513,1
13732,3,1,7,8,0,2,1,0,0.7,0.6667,0.79,0.1343,30,730,760,1
13733,3,1,7,9,0,2,1,0,0.72,0.6818,0.7,0.1045,31,302,333,1
13734,3,1,7,10,0,2,1,0,0.72,0.6818,0.66,0,73,154,227,1
13735,3,1,7,11,0,2,1,0,0.76,0.7121,0.58,0,54,170,224,1
13736,3,1,7,12,0,2,1,0,0.8,0.7273,0.46,0,50,198,248,1
13737,3,1,7,13,0,2,1,0,0.8,0.7576,0.55,0.2836,69,219,288,1
13738,3,1,7,14,0,2,1,0,0.8,0.7576,0.55,0.2836,72,188,260,1
13739,3,1,7,15,0,2,1,0,0.76,0.7121,0.62,0.1343,29,115,144,0
13740,3,1,7,16,0,2,1,0,0.76,0.7121,0.58,0.2239,66,336,402,1
13741,3,1,7,17,0,2,1,0,0.78,0.7121,0.52,0.2239,94,726,820,1
13742,3,1,7,18,0,2,1,0,0.76,0.697,0.55,0.2836,99,758,857,1
13743,3,1,7,19,0,2,1,1,0.74,0.6818,0.62,0.3582,90,524,614,1
13744,3,1,7,20,0,2,1,1,0.7,0.6515,0.7,0.194,55,397,452,1
13745,3,1,7,21,0,2,1,0,0.68,0.6364,0.79,0.194,60,292,352,1
13746,3,1,7,22,0,2,1,0,0.68,0.6364,0.74,0.2537,33,224,257,1
13747,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.1642,20,127,147,0
13748,3,1,8,0,0,3,1,0,0.68,0.6364,0.79,0.1642,3,44,47,0
13749,3,1,8,1,0,3,1,0,0.66,0.6061,0.83,0.0896,5,28,33,0
13750,3,1,8,2,0,3,1,0,0.64,0.5758,0.83,0.1045,0,13,13,0
13751,3,1,8,3,0,3,1,0,0.64,0.5758,0.83,0.1045,0,7,7,0
13752,3,1,8,4,0,3,1,1,0.64,0.5909,0.78,0.1343,1,3,4,0
13753,3,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1343,3,46,49,0
13754,3,1,8,6,0,3,1,0,0.64,0.5909,0.78,0.1343,6,179,185,0
13755,3,1,8,7,0,3,1,1,0.64,0.5758,0.83,0.1343,19,468,487,1
13756,3,1,8,8,0,3,1,1,0.66,0.6061,0.78,0.194,32,649,681,1
13757,3,1,8,9,0,3,1,1,0.68,0.6364,0.74,0.0896,34,316,350,1
13758,3,1,8,10,0,3,1,0,0.72,0.6818,0.66,0.0896,61,175,236,1
13759,3,1,8,11,0,3,1,0,0.76,0.7121,0.58,0.0896,54,180,234,1
13760,3,1,8,12,0,3,1,0,0.8,0.7424,0.49,0.1045,75,209,284,1
13761,3,1,8,13,0,3,1,0,0.8,0.7424,0.52,0.1642,59,221,280,1
13762,3,1,8,14,0,3,1,0,0.82,0.7576,0.46,0.1642,88,175,263,1
13763,3,1,8,15,0,3,1,0,0.82,0.7576,0.46,0.1642,89,206,295,1
13764,3,1,8,16,0,3,1,0,0.8,0.7576,0.55,0.2836,93,386,479,1
13765,3,1,8,17,0,3,1,0,0.8,0.7424,0.49,0.1642,103,734,837,1
13766,3,1,8,18,0,3,1,1,0.76,0.7121,0.62,0.2239,105,786,891,1
13767,3,1,8,19,0,3,1,0,0.74,0.697,0.66,0.2537,88,564,652,1
13768,3,1,8,20,0,3,1,0,0.74,0.697,0.66,0.1642,65,448,513,1
13769,3,1,8,21,0,3,1,0,0.72,0.6818,0.7,0.1343,36,284,320,1
13770,3,1,8,22,0,3,1,0,0.72,0.6818,0.7,0.1045,37,251,288,1
13771,3,1,8,23,0,3,1,0,0.7,0.6667,0.74,0,18,134,152,0
13772,3,1,8,0,0,4,1,0,0.7,0.6667,0.74,0,8,55,63,0
13773,3,1,8,1,0,4,1,0,0.68,0.6364,0.79,0.1045,6,36,42,0
13774,3,1,8,2,0,4,1,0,0.66,0.6061,0.83,0.0896,3,8,11,0
13775,3,1,8,3,0,4,1,0,0.66,0.6061,0.83,0,0,6,6,0
13776,3,1,8,4,0,4,1,0,0.66,0.6061,0.83,0,0,9,9,0
13777,3,1,8,5,0,4,1,0,0.66,0.5909,0.89,0.1343,4,37,41,0
13778,3,1,8,6,0,4,1,0,0.66,0.6061,0.83,0,6,177,183,0
13779,3,1,8,7,0,4,1,0,0.7,0.6667,0.79,0,21,452,473,1
13780,3,1,8,8,0,4,1,0,0.72,0.697,0.74,0.1045,21,718,739,1
13781,3,1,8,9,0,4,1,0,0.76,0.7273,0.66,0.1045,31,312,343,1
13782,3,1,8,10,0,4,1,0,0.8,0.7576,0.55,0,51,130,181,0
13783,3,1,8,11,0,4,1,0,0.82,0.7727,0.52,0.1045,59,167,226,1
13784,3,1,8,12,0,4,1,0,0.84,0.7576,0.44,0.1343,56,230,286,1
13785,3,1,8,13,0,4,1,0,0.86,0.7879,0.44,0.2239,98,212,310,1
13786,3,1,8,14,0,4,1,0,0.86,0.7879,0.41,0.1343,54,171,225,1
13787,3,1,8,15,0,4,1,0,0.78,0.7424,0.62,0.4627,68,202,270,1
13788,3,1,8,16,0,4,1,0,0.82,0.7576,0.46,0.194,71,335,406,1
13789,3,1,8,17,0,4,1,0,0.82,0.7727,0.52,0.2537,90,775,865,1
13790,3,1,8,18,0,4,1,0,0.8,0.7727,0.59,0.2239,86,681,767,1
13791,3,1,8,19,0,4,1,0,0.8,0.7879,0.63,0.1642,98,509,607,1
13792,3,1,8,20,0,4,1,0,0.78,0.7576,0.66,0,51,376,427,1
13793,3,1,8,21,0,4,1,0,0.76,0.7273,0.66,0.2239,41,301,342,1
13794,3,1,8,22,0,4,1,0,0.74,0.697,0.7,0.194,35,227,262,1
13795,3,1,8,23,0,4,1,0,0.72,0.6818,0.7,0.2537,25,152,177,0
13796,3,1,8,0,0,5,1,0,0.72,0.6818,0.7,0.194,15,56,71,0
13797,3,1,8,1,0,5,1,0,0.7,0.6667,0.74,0.194,11,32,43,0
13798,3,1,8,2,0,5,1,0,0.68,0.6364,0.79,0.2239,0,14,14,0
13799,3,1,8,3,0,5,1,0,0.68,0.6364,0.79,0.2239,1,5,6,0
13800,3,1,8,4,0,5,1,0,0.66,0.6061,0.83,0.2537,1,11,12,0
13801,3,1,8,5,0,5,1,0,0.66,0.6061,0.83,0.1642,2,35,37,0
13802,3,1,8,6,0,5,1,0,0.66,0.6061,0.83,0.2239,5,158,163,0
13803,3,1,8,7,0,5,1,0,0.7,0.6667,0.74,0.1045,25,396,421,1
13804,3,1,8,8,0,5,1,0,0.72,0.6818,0.7,0.1343,32,636,668,1
13805,3,1,8,9,0,5,1,1,0.74,0.697,0.66,0.1045,69,327,396,1
13806,3,1,8,10,0,5,1,1,0.8,0.7424,0.52,0.194,82,167,249,1
13807,3,1,8,11,0,5,1,1,0.84,0.7879,0.49,0.2836,77,186,263,1
13808,3,1,8,12,0,5,1,1,0.86,0.8182,0.5,0.2985,95,243,338,1
13809,3,1,8,13,0,5,1,1,0.86,0.803,0.47,0.2836,98,247,345,1
13810,3,1,8,14,0,5,1,1,0.86,0.7879,0.44,0.2537,102,229,331,1
13811,3,1,8,15,0,5,1,0,0.88,0.8182,0.42,0.2537,112,268,380,1
13812,3,1,8,16,0,5,1,1,0.86,0.7879,0.41,0.2239,112,380,492,1
13813,3,1,8,17,0,5,1,1,0.84,0.803,0.53,0.2836,95,646,741,1
13814,3,1,8,18,0,5,1,1,0.82,0.803,0.59,0.2537,98,573,671,1
13815,3,1,8,19,0,5,1,1,0.8,0.7879,0.63,0.2239,81,388,469,1
13816,3,1,8,20,0,5,1,1,0.78,0.7576,0.66,0.2239,89,300,389,1
13817,3,1,8,21,0,5,1,1,0.76,0.7273,0.66,0.194,54,224,278,1
13818,3,1,8,22,0,5,1,0,0.76,0.7273,0.7,0.2537,46,156,202,1
13819,3,1,8,23,0,5,1,0,0.74,0.7121,0.79,0.1343,26,170,196,1
13820,3,1,8,0,0,6,0,0,0.74,0.7121,0.79,0.1642,24,137,161,0
13821,3,1,8,1,0,6,0,0,0.72,0.7121,0.84,0.194,23,99,122,0
13822,3,1,8,2,0,6,0,0,0.72,0.7121,0.84,0.1343,20,64,84,0
13823,3,1,8,3,0,6,0,0,0.72,0.7121,0.84,0.1343,11,19,30,0
13824,3,1,8,4,0,6,0,0,0.72,0.697,0.79,0.194,2,11,13,0
13825,3,1,8,5,0,6,0,0,0.7,0.6667,0.84,0.2239,1,16,17,0
13826,3,1,8,6,0,6,0,0,0.7,0.6667,0.84,0.2239,12,37,49,0
13827,3,1,8,7,0,6,0,0,0.72,0.697,0.77,0.1642,18,49,67,0
13828,3,1,8,8,0,6,0,0,0.74,0.7273,0.72,0.194,49,132,181,0
13829,3,1,8,9,0,6,0,0,0.78,0.7576,0.65,0.2239,61,217,278,1
13830,3,1,8,10,0,6,0,0,0.82,0.7727,0.57,0.194,108,288,396,1
13831,3,1,8,11,0,6,0,0,0.86,0.803,0.47,0.2537,155,315,470,1
13832,3,1,8,12,0,6,0,0,0.86,0.7879,0.4,0.3582,222,325,547,1
13833,3,1,8,13,0,6,0,0,0.88,0.8182,0.42,0.2985,195,332,527,1
13834,3,1,8,14,0,6,0,0,0.88,0.803,0.4,0.3881,183,289,472,1
13835,3,1,8,15,0,6,0,0,0.88,0.8182,0.42,0.4179,205,284,489,1
13836,3,1,8,16,0,6,0,0,0.9,0.8182,0.39,0.2985,197,253,450,1
13837,3,1,8,17,0,6,0,0,0.88,0.7879,0.37,0.2985,179,313,492,1
13838,3,1,8,18,0,6,0,0,0.86,0.7879,0.41,0.3284,169,321,490,1
13839,3,1,8,19,0,6,0,0,0.82,0.7727,0.52,0.3582,133,264,397,1
13840,3,1,8,20,0,6,0,0,0.82,0.7727,0.52,0.2985,117,195,312,1
13841,3,1,8,21,0,6,0,0,0.8,0.7727,0.59,0.2537,96,193,289,1
13842,3,1,8,22,0,6,0,0,0.76,0.7273,0.66,0.2836,104,165,269,1
13843,3,1,8,23,0,6,0,0,0.76,0.7273,0.66,0.2985,61,161,222,1
13844,3,1,8,0,0,0,0,0,0.74,0.697,0.7,0.2836,32,121,153,0
13845,3,1,8,1,0,0,0,0,0.74,0.697,0.7,0.2537,8,79,87,0
13846,3,1,8,2,0,0,0,0,0.74,0.697,0.7,0.2985,5,68,73,0
13847,3,1,8,3,0,0,0,0,0.72,0.697,0.74,0.2537,9,32,41,0
13848,3,1,8,4,0,0,0,0,0.72,0.697,0.74,0.2537,3,11,14,0
13849,3,1,8,5,0,0,0,0,0.72,0.697,0.74,0.2537,1,18,19,0
13850,3,1,8,6,0,0,0,0,0.72,0.697,0.79,0.2537,7,12,19,0
13851,3,1,8,7,0,0,0,0,0.74,0.7121,0.74,0.2985,18,50,68,0
13852,3,1,8,8,0,0,0,0,0.76,0.7273,0.66,0.3284,27,81,108,0
13853,3,1,8,9,0,0,0,0,0.8,0.7727,0.59,0.3582,61,168,229,1
13854,3,1,8,10,0,0,0,0,0.8,0.7727,0.59,0.4179,111,253,364,1
13855,3,1,8,11,0,0,0,0,0.82,0.7879,0.56,0.4179,155,282,437,1
13856,3,1,8,12,0,0,0,0,0.86,0.803,0.47,0.5224,161,330,491,1
13857,3,1,8,13,0,0,0,0,0.88,0.8182,0.44,0.4627,208,315,523,1
13858,3,1,8,14,0,0,0,0,0.9,0.8485,0.42,0.4627,161,365,526,1
13859,3,1,8,15,0,0,0,0,0.9,0.8182,0.37,0.5224,164,286,450,1
13860,3,1,8,16,0,0,0,0,0.82,0.7576,0.46,0.2537,143,278,421,1
13861,3,1,8,17,0,0,0,0,0.82,0.7576,0.46,0.2537,122,260,382,1
13862,3,1,8,18,0,0,0,1,0.7,0.6667,0.74,0.1343,75,154,229,1
13863,3,1,8,19,0,0,0,0,0.7,0.6667,0.84,0.2239,46,139,185,0
13864,3,1,8,20,0,0,0,0,0.7,0.6667,0.84,0.1045,53,140,193,1
13865,3,1,8,21,0,0,0,0,0.72,0.697,0.79,0.1045,51,157,208,1
13866,3,1,8,22,0,0,0,0,0.72,0.697,0.79,0.0896,57,100,157,0
13867,3,1,8,23,0,0,0,1,0.72,0.697,0.79,0.1642,29,58,87,0
13868,3,1,8,0,0,1,1,1,0.72,0.697,0.79,0,9,24,33,0
13869,3,1,8,1,0,1,1,0,0.72,0.697,0.79,0.0896,1,10,11,0
13870,3,1,8,2,0,1,1,1,0.72,0.697,0.79,0.1343,0,5,5,0
13871,3,1,8,3,0,1,1,1,0.72,0.697,0.79,0.0896,0,5,5,0
13872,3,1,8,4,0,1,1,1,0.72,0.697,0.74,0.1343,3,8,11,0
13873,3,1,8,5,0,1,1,0,0.7,0.6667,0.79,0.194,2,23,25,0
13874,3,1,8,6,0,1,1,1,0.7,0.6667,0.79,0.2239,4,137,141,0
13875,3,1,8,7,0,1,1,1,0.72,0.6818,0.7,0.194,14,393,407,1
13876,3,1,8,8,0,1,1,1,0.7,0.6667,0.79,0,27,578,605,1
13877,3,1,8,9,0,1,1,1,0.7,0.6667,0.79,0.1642,28,248,276,1
13878,3,1,8,10,0,1,1,0,0.74,0.697,0.7,0.2239,54,159,213,1
13879,3,1,8,11,0,1,1,0,0.76,0.7273,0.66,0.1343,108,152,260,1
13880,3,1,8,12,0,1,1,1,0.78,0.7273,0.55,0.0896,72,213,285,1
13881,3,1,8,13,0,1,1,0,0.8,0.7424,0.49,0.2239,85,204,289,1
13882,3,1,8,14,0,1,1,0,0.82,0.7576,0.46,0,99,188,287,1
13883,3,1,8,15,0,1,1,0,0.82,0.7576,0.46,0.1343,91,183,274,1
13884,3,1,8,16,0,1,1,0,0.84,0.7576,0.41,0.1045,88,363,451,1
13885,3,1,8,17,0,1,1,0,0.82,0.7424,0.41,0,112,746,858,1
13886,3,1,8,18,0,1,1,0,0.82,0.7424,0.41,0.1343,100,743,843,1
13887,3,1,8,19,0,1,1,0,0.78,0.7424,0.59,0.194,109,531,640,1
13888,3,1,8,20,0,1,1,0,0.76,0.7273,0.66,0.1642,89,368,457,1
13889,3,1,8,21,0,1,1,0,0.74,0.697,0.7,0.194,72,245,317,1
13890,3,1,8,22,0,1,1,0,0.74,0.697,0.7,0.0896,50,157,207,1
13891,3,1,8,23,0,1,1,0,0.72,0.697,0.74,0.194,16,97,113,0
13892,3,1,8,0,0,2,1,0,0.7,0.6667,0.84,0.194,15,32,47,0
13893,3,1,8,1,0,2,1,0,0.7,0.6667,0.84,0.1343,2,16,18,0
13894,3,1,8,2,0,2,1,0,0.7,0.6667,0.84,0.1343,6,7,13,0
13895,3,1,8,3,0,2,1,0,0.7,0.6667,0.84,0,0,6,6,0
13896,3,1,8,4,0,2,1,0,0.68,0.6364,0.83,0.1343,2,7,9,0
13897,3,1,8,5,0,2,1,0,0.7,0.6667,0.79,0.1045,3,33,36,0
13898,3,1,8,6,0,2,1,1,0.7,0.6667,0.79,0.194,3,176,179,0
13899,3,1,8,7,0,2,1,1,0.7,0.6667,0.74,0.1343,21,481,502,1
13900,3,1,8,8,0,2,1,1,0.7,0.6515,0.7,0.1642,41,664,705,1
13901,3,1,8,9,0,2,1,1,0.7,0.6667,0.74,0.1343,44,283,327,1
13902,3,1,8,10,0,2,1,1,0.74,0.697,0.7,0.1343,89,161,250,1
13903,3,1,8,11,0,2,1,1,0.76,0.7273,0.66,0.0896,84,130,214,1
13904,3,1,8,12,0,2,1,1,0.8,0.7576,0.55,0.1343,86,197,283,1
13905,3,1,8,13,0,2,1,1,0.8,0.7424,0.52,0.194,68,185,253,1
13906,3,1,8,14,0,2,1,1,0.82,0.7576,0.46,0,76,185,261,1
13907,3,1,8,15,0,2,1,0,0.8,0.7424,0.52,0,100,206,306,1
13908,3,1,8,16,0,2,1,1,0.76,0.7273,0.66,0.2836,101,344,445,1
13909,3,1,8,17,0,2,1,1,0.78,0.7424,0.62,0.1343,125,743,868,1
13910,3,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.1642,103,711,814,1
13911,3,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.1045,104,506,610,1
13912,3,1,8,20,0,2,1,1,0.74,0.697,0.7,0.1343,74,374,448,1
13913,3,1,8,21,0,2,1,1,0.72,0.697,0.74,0,70,247,317,1
13914,3,1,8,22,0,2,1,0,0.72,0.697,0.74,0.1045,43,181,224,1
13915,3,1,8,23,0,2,1,0,0.72,0.697,0.79,0,18,120,138,0
13916,3,1,8,0,0,3,1,0,0.7,0.6667,0.84,0,12,46,58,0
13917,3,1,8,1,0,3,1,0,0.72,0.697,0.79,0,3,20,23,0
13918,3,1,8,2,0,3,1,0,0.7,0.6667,0.84,0,1,5,6,0
13919,3,1,8,3,0,3,1,0,0.7,0.6667,0.84,0,1,6,7,0
13920,3,1,8,4,0,3,1,0,0.7,0.6667,0.84,0,1,6,7,0
13921,3,1,8,5,0,3,1,1,0.68,0.6364,0.89,0.1642,3,40,43,0
13922,3,1,8,6,0,3,1,1,0.7,0.6667,0.84,0.1642,4,169,173,0
13923,3,1,8,7,0,3,1,1,0.7,0.6667,0.84,0.1642,24,458,482,1
13924,3,1,8,8,0,3,1,1,0.74,0.7273,0.72,0.0896,48,689,737,1
13925,3,1,8,9,0,3,1,1,0.76,0.7273,0.66,0,33,308,341,1
13926,3,1,8,10,0,3,1,1,0.8,0.7424,0.52,0.1343,63,151,214,1
13927,3,1,8,11,0,3,1,1,0.8,0.7424,0.52,0,80,159,239,1
13928,3,1,8,12,0,3,1,1,0.8,0.7424,0.52,0,63,217,280,1
13929,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0,101,212,313,1
